,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,isSASWin
230,2020-01-24,21900678,Final,1610612759,1610612756,2019,1610612759,99.0,0.423,0.848,0.2,19.0,43.0,1610612756,103.0,0.46399999999999997,0.81,0.276,25.0,42.0,0,0
245,2020-01-22,21900663,Final,1610612740,1610612759,2019,1610612740,117.0,0.46399999999999997,0.7809999999999999,0.389,26.0,41.0,1610612759,121.0,0.506,0.8,0.40700000000000003,17.0,44.0,0,1
259,2020-01-20,21900650,Final,1610612756,1610612759,2019,1610612756,118.0,0.525,0.867,0.364,26.0,43.0,1610612759,120.0,0.494,0.773,0.5479999999999999,30.0,31.0,0,1
262,2020-01-19,21900637,Final,1610612759,1610612748,2019,1610612759,107.0,0.424,0.958,0.364,27.0,43.0,1610612748,102.0,0.43,0.9,0.294,23.0,47.0,1,1
280,2020-01-17,21900624,Final,1610612759,1610612737,2019,1610612759,120.0,0.45899999999999996,0.9570000000000001,0.276,28.0,48.0,1610612737,121.0,0.5,0.741,0.475,21.0,43.0,0,0
289,2020-01-15,21900606,Final,1610612748,1610612759,2019,1610612748,106.0,0.466,0.5379999999999999,0.425,26.0,49.0,1610612759,100.0,0.43799999999999994,0.8,0.303,22.0,41.0,1,0
313,2020-01-12,21900587,Final,1610612761,1610612759,2019,1610612761,104.0,0.406,0.818,0.354,30.0,45.0,1610612759,105.0,0.4370000000000001,0.733,0.21899999999999997,24.0,51.0,0,1
328,2020-01-10,21900571,Final,1610612763,1610612759,2019,1610612763,134.0,0.52,0.875,0.42100000000000004,39.0,49.0,1610612759,121.0,0.483,0.87,0.425,29.0,37.0,1,0
338,2020-01-08,21900554,Final,1610612738,1610612759,2019,1610612738,114.0,0.41600000000000004,0.9,0.342,26.0,39.0,1610612759,129.0,0.552,0.9229999999999999,0.31,28.0,49.0,0,1
360,2020-01-06,21900546,Final,1610612759,1610612749,2019,1610612759,126.0,0.511,0.895,0.5429999999999999,23.0,54.0,1610612749,104.0,0.4,0.929,0.33299999999999996,24.0,38.0,1,1
375,2020-01-04,21900531,Final,1610612749,1610612759,2019,1610612749,127.0,0.494,0.727,0.37799999999999995,23.0,49.0,1610612759,118.0,0.413,0.912,0.344,20.0,50.0,1,0
390,2020-01-02,21900514,Final,1610612759,1610612760,2019,1610612759,103.0,0.435,0.833,0.419,22.0,45.0,1610612760,109.0,0.483,0.7,0.36,19.0,43.0,0,0
402,2019-12-31,21900502,Final,1610612759,1610612744,2019,1610612759,117.0,0.469,0.765,0.452,30.0,53.0,1610612744,113.0,0.458,0.722,0.444,31.0,44.0,1,1
424,2019-12-28,21900481,Final,1610612759,1610612765,2019,1610612759,136.0,0.57,0.8,0.514,30.0,51.0,1610612765,109.0,0.444,0.5670000000000001,0.33299999999999996,20.0,40.0,1,1
438,2019-12-26,21900463,Final,1610612742,1610612759,2019,1610612742,102.0,0.42200000000000004,0.667,0.4,22.0,52.0,1610612759,98.0,0.48200000000000004,0.667,0.276,18.0,45.0,1,0
452,2019-12-23,21900450,Final,1610612763,1610612759,2019,1610612763,115.0,0.469,0.625,0.405,28.0,35.0,1610612759,145.0,0.674,0.7140000000000001,0.625,36.0,46.0,0,1
468,2019-12-21,21900436,Final,1610612759,1610612746,2019,1610612759,109.0,0.512,0.789,0.35700000000000004,24.0,36.0,1610612746,134.0,0.545,0.737,0.33299999999999996,32.0,43.0,0,0
483,2019-12-19,21900418,Final,1610612759,1610612751,2019,1610612759,118.0,0.44799999999999995,0.826,0.39399999999999996,26.0,47.0,1610612751,105.0,0.42200000000000004,0.9329999999999999,0.19399999999999998,16.0,47.0,1,1
502,2019-12-16,21900396,Final,1610612745,1610612759,2019,1610612745,109.0,0.408,0.667,0.256,20.0,58.0,1610612759,107.0,0.429,0.85,0.364,23.0,53.0,1,0
513,2019-12-14,21900380,Final,1610612756,1610612759,2019,1610612756,119.0,0.4370000000000001,0.731,0.25,29.0,59.0,1610612759,121.0,0.415,0.735,0.267,23.0,62.0,0,1
531,2019-12-12,21900368,Final,1610612759,1610612739,2019,1610612759,109.0,0.488,0.8,0.313,19.0,36.0,1610612739,117.0,0.45799999999999996,0.7,0.33299999999999996,22.0,50.0,0,0
579,2019-12-06,21900328,Final,1610612759,1610612758,2019,1610612759,105.0,0.4270000000000001,0.706,0.344,25.0,52.0,1610612758,104.0,0.392,0.833,0.265,19.0,52.0,1,1
599,2019-12-03,21900303,Final,1610612759,1610612745,2019,1610612759,135.0,0.47200000000000003,0.688,0.433,35.0,56.0,1610612745,133.0,0.37799999999999995,0.9440000000000001,0.294,22.0,60.0,1,1
15843,2019-12-01,21900288,Final,1610612765,1610612759,2019,1610612765,132.0,0.591,0.722,0.484,33.0,50.0,1610612759,98.0,0.409,0.8640000000000001,0.26899999999999996,20.0,31.0,1,0
15861,2019-11-29,21900276,Final,1610612759,1610612746,2019,1610612759,107.0,0.43,0.929,0.389,28.0,48.0,1610612746,97.0,0.391,1.0,0.364,23.0,48.0,1,1
15874,2019-11-27,21900262,Final,1610612759,1610612750,2019,1610612759,101.0,0.423,0.8240000000000001,0.172,25.0,46.0,1610612750,113.0,0.435,0.778,0.45,28.0,53.0,0,0
15890,2019-11-25,21900249,Final,1610612759,1610612747,2019,1610612759,104.0,0.466,0.8,0.4,23.0,41.0,1610612747,114.0,0.494,0.667,0.424,28.0,40.0,0,0
15901,2019-11-23,21900229,Final,1610612752,1610612759,2019,1610612752,104.0,0.43,0.6,0.375,30.0,37.0,1610612759,111.0,0.5329999999999999,0.679,0.522,26.0,47.0,0,1
15910,2019-11-22,21900218,Final,1610612755,1610612759,2019,1610612755,115.0,0.517,0.684,0.385,32.0,51.0,1610612759,104.0,0.506,0.75,0.33299999999999996,21.0,32.0,1,0
15920,2019-11-20,21900203,Final,1610612764,1610612759,2019,1610612764,138.0,0.5870000000000001,0.8,0.6,37.0,38.0,1610612759,132.0,0.527,0.759,0.375,32.0,41.0,1,0
15939,2019-11-18,21900194,Final,1610612742,1610612759,2019,1610612742,117.0,0.5,0.696,0.415,28.0,41.0,1610612759,110.0,0.45799999999999996,0.875,0.33299999999999996,18.0,48.0,1,0
15955,2019-11-16,21900181,Final,1610612759,1610612757,2019,1610612759,116.0,0.466,0.853,0.278,25.0,43.0,1610612757,121.0,0.452,0.9229999999999999,0.33299999999999996,21.0,48.0,0,0
15958,2019-11-15,21900168,Final,1610612753,1610612759,2019,1610612753,111.0,0.414,0.794,0.414,22.0,48.0,1610612759,109.0,0.506,0.6,0.5,23.0,41.0,1,0
15975,2019-11-13,21900158,Final,1610612750,1610612759,2019,1610612750,129.0,0.495,0.8240000000000001,0.324,25.0,50.0,1610612759,114.0,0.489,0.7929999999999999,0.17600000000000002,24.0,44.0,1,0
15988,2019-11-11,21900143,Final,1610612759,1610612763,2019,1610612759,109.0,0.467,0.765,0.4,29.0,42.0,1610612763,113.0,0.506,0.7,0.39299999999999996,32.0,47.0,0,0
16000,2019-11-09,21900127,Final,1610612759,1610612738,2019,1610612759,115.0,0.39399999999999996,0.767,0.467,24.0,57.0,1610612738,135.0,0.511,0.893,0.37799999999999995,28.0,43.0,0,0
16017,2019-11-07,21900113,Final,1610612759,1610612760,2019,1610612759,121.0,0.5429999999999999,0.909,0.45,32.0,47.0,1610612760,112.0,0.525,0.75,0.47600000000000003,26.0,31.0,1,1
16031,2019-11-05,21900099,Final,1610612737,1610612759,2019,1610612737,108.0,0.478,0.688,0.3670000000000001,22.0,48.0,1610612759,100.0,0.418,0.696,0.242,18.0,41.0,1,0
16044,2019-11-03,21900088,Final,1610612759,1610612747,2019,1610612759,96.0,0.39799999999999996,0.828,0.24,23.0,47.0,1610612747,103.0,0.483,0.684,0.25,21.0,46.0,0,0
16062,2019-11-01,21900076,Final,1610612744,1610612759,2019,1610612744,110.0,0.46399999999999997,0.905,0.46399999999999997,25.0,39.0,1610612759,127.0,0.473,0.867,0.371,23.0,52.0,0,1
16065,2019-10-31,21900068,Final,1610612746,1610612759,2019,1610612746,103.0,0.429,0.741,0.192,16.0,47.0,1610612759,97.0,0.45,0.667,0.33299999999999996,15.0,49.0,1,0
16087,2019-10-28,21900048,Final,1610612759,1610612757,2019,1610612759,113.0,0.48200000000000004,0.75,0.318,25.0,50.0,1610612757,110.0,0.39,0.815,0.303,19.0,49.0,1,1
16103,2019-10-26,21900033,Final,1610612759,1610612764,2019,1610612759,124.0,0.46299999999999997,0.8240000000000001,0.35700000000000004,29.0,53.0,1610612764,122.0,0.495,0.706,0.47100000000000003,30.0,41.0,1,1
16125,2019-10-23,21900010,Final,1610612759,1610612752,2019,1610612759,120.0,0.506,0.8059999999999999,0.33299999999999996,22.0,51.0,1610612752,111.0,0.46799999999999997,0.722,0.33299999999999996,24.0,39.0,1,1
16135,2019-10-18,11900078,Final,1610612759,1610612763,2019,1610612759,104.0,0.396,0.643,0.452,26.0,63.0,1610612763,91.0,0.344,0.769,0.2,20.0,57.0,1,1
16144,2019-10-16,11900064,Final,1610612745,1610612759,2019,1610612745,114.0,0.43799999999999994,0.682,0.396,20.0,46.0,1610612759,128.0,0.5710000000000001,0.636,0.37,29.0,43.0,0,1
16158,2019-10-13,11900048,Final,1610612759,1610612740,2019,1610612759,114.0,0.46299999999999997,0.838,0.375,24.0,38.0,1610612740,123.0,0.489,0.767,0.33299999999999996,26.0,45.0,0,0
16182,2019-10-08,11900019,Final,1610612748,1610612759,2019,1610612748,107.0,0.461,0.81,0.25,25.0,49.0,1610612759,89.0,0.4,0.8079999999999999,0.308,21.0,37.0,1,0
16193,2019-10-05,11900007,Final,1610612759,1610612753,2019,1610612759,89.0,0.38799999999999996,0.75,0.444,22.0,40.0,1610612753,125.0,0.526,0.7140000000000001,0.361,29.0,47.0,0,0
