,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,isSASWin
18203,2018-01-21,21700686,Final,1610612759,1610612754,2017,1610612759,86.0,0.4270000000000001,0.583,0.265,24.0,46.0,1610612754,94.0,0.44,0.941,0.21100000000000002,14.0,41.0,0,0
18213,2018-01-19,21700667,Final,1610612761,1610612759,2017,1610612761,86.0,0.4,0.643,0.34600000000000003,16.0,50.0,1610612759,83.0,0.341,0.8,0.25,18.0,56.0,1,0
18226,2018-01-17,21700655,Final,1610612751,1610612759,2017,1610612751,95.0,0.42200000000000004,0.667,0.361,23.0,47.0,1610612759,100.0,0.415,0.742,0.474,24.0,42.0,0,1
18241,2018-01-15,21700641,Final,1610612737,1610612759,2017,1610612737,102.0,0.465,0.929,0.36,23.0,50.0,1610612759,99.0,0.425,0.85,0.364,24.0,37.0,1,0
18259,2018-01-13,21700633,Final,1610612759,1610612743,2017,1610612759,112.0,0.519,0.889,0.519,23.0,43.0,1610612743,80.0,0.349,0.882,0.25,18.0,41.0,1,1
18272,2018-01-11,21700617,Final,1610612747,1610612759,2017,1610612747,93.0,0.414,0.5710000000000001,0.342,22.0,47.0,1610612759,81.0,0.408,0.733,0.4,21.0,45.0,1,0
18293,2018-01-08,21700596,Final,1610612758,1610612759,2017,1610612758,100.0,0.488,0.75,0.348,19.0,45.0,1610612759,107.0,0.489,0.615,0.423,23.0,37.0,0,1
18299,2018-01-07,21700589,Final,1610612757,1610612759,2017,1610612757,111.0,0.522,0.7,0.348,19.0,38.0,1610612759,110.0,0.494,0.731,0.478,26.0,42.0,1,0
18314,2018-01-05,21700573,Final,1610612759,1610612756,2017,1610612759,103.0,0.47100000000000003,0.556,0.3670000000000001,21.0,44.0,1610612756,89.0,0.42200000000000004,0.667,0.233,22.0,46.0,1,1
18322,2018-01-03,21700555,Final,1610612755,1610612759,2017,1610612755,112.0,0.45,0.767,0.318,23.0,45.0,1610612759,106.0,0.44799999999999995,0.87,0.32,15.0,43.0,1,0
18334,2018-01-02,21700550,Final,1610612752,1610612759,2017,1610612752,91.0,0.402,0.778,0.318,21.0,50.0,1610612759,100.0,0.37799999999999995,0.8240000000000001,0.37,18.0,50.0,0,1
18350,2017-12-30,21700530,Final,1610612765,1610612759,2017,1610612765,93.0,0.444,0.813,0.33299999999999996,22.0,45.0,1610612759,79.0,0.369,0.9229999999999999,0.192,18.0,46.0,1,0
18369,2017-12-28,21700519,Final,1610612759,1610612752,2017,1610612759,119.0,0.513,0.718,0.45,28.0,43.0,1610612752,107.0,0.456,0.909,0.35700000000000004,31.0,44.0,1,1
18385,2017-12-26,21700502,Final,1610612759,1610612751,2017,1610612759,109.0,0.513,0.833,0.43799999999999994,18.0,43.0,1610612751,97.0,0.419,0.778,0.375,23.0,45.0,1,1
18406,2017-12-23,21700492,Final,1610612758,1610612759,2017,1610612758,99.0,0.465,0.636,0.545,21.0,42.0,1610612759,108.0,0.5,0.818,0.478,29.0,44.0,0,1
18420,2017-12-21,21700470,Final,1610612762,1610612759,2017,1610612762,100.0,0.45899999999999996,0.833,0.462,18.0,41.0,1610612759,89.0,0.436,0.688,0.47600000000000003,14.0,38.0,1,0
18430,2017-12-20,21700463,Final,1610612757,1610612759,2017,1610612757,91.0,0.396,0.643,0.24,18.0,37.0,1610612759,93.0,0.519,0.833,0.353,17.0,53.0,0,1
18444,2017-12-18,21700449,Final,1610612759,1610612746,2017,1610612759,109.0,0.488,0.8,0.375,22.0,45.0,1610612746,91.0,0.44,0.5,0.31,21.0,42.0,1,1
18456,2017-12-16,21700435,Final,1610612759,1610612742,2017,1610612759,98.0,0.45299999999999996,0.833,0.2,14.0,41.0,1610612742,96.0,0.488,0.889,0.35700000000000004,23.0,38.0,1,1
18468,2017-12-15,21700428,Final,1610612745,1610612759,2017,1610612745,124.0,0.473,0.8,0.36,20.0,45.0,1610612759,109.0,0.489,0.5379999999999999,0.385,22.0,39.0,1,0
18487,2017-12-12,21700402,Final,1610612742,1610612759,2017,1610612742,95.0,0.4270000000000001,0.833,0.375,17.0,49.0,1610612759,89.0,0.402,0.632,0.25,20.0,49.0,1,0
18510,2017-12-09,21700383,Final,1610612756,1610612759,2017,1610612756,101.0,0.43799999999999994,0.8,0.28,11.0,40.0,1610612759,104.0,0.46,0.72,0.316,18.0,52.0,0,1
18519,2017-12-08,21700374,Final,1610612759,1610612738,2017,1610612759,105.0,0.469,0.875,0.29600000000000004,16.0,46.0,1610612738,102.0,0.45799999999999996,0.882,0.289,14.0,39.0,1,1
18532,2017-12-06,21700361,Final,1610612759,1610612748,2017,1610612759,117.0,0.529,0.857,0.52,30.0,34.0,1610612748,105.0,0.542,0.75,0.529,28.0,29.0,1,1
18546,2017-12-04,21700348,Final,1610612759,1610612765,2017,1610612759,96.0,0.4270000000000001,1.0,0.452,30.0,51.0,1610612765,93.0,0.41200000000000003,0.625,0.29600000000000004,15.0,42.0,1,1
18551,2017-12-03,21700337,Final,1610612760,1610612759,2017,1610612760,90.0,0.425,0.47600000000000003,0.273,21.0,47.0,1610612759,87.0,0.408,0.7390000000000001,0.28600000000000003,14.0,39.0,1,0
18566,2017-12-01,21700323,Final,1610612763,1610612759,2017,1610612763,79.0,0.405,0.778,0.33299999999999996,19.0,38.0,1610612759,95.0,0.44299999999999995,0.688,0.40700000000000003,20.0,43.0,0,1
18582,2017-11-29,21700311,Final,1610612759,1610612763,2017,1610612759,104.0,0.507,0.833,0.4,22.0,32.0,1610612763,95.0,0.455,0.875,0.5,21.0,37.0,1,1
18594,2017-11-27,21700295,Final,1610612759,1610612742,2017,1610612759,115.0,0.524,0.905,0.41700000000000004,27.0,43.0,1610612742,108.0,0.48200000000000004,0.706,0.43799999999999994,25.0,40.0,1,1
18600,2017-11-25,21700277,Final,1610612766,1610612759,2017,1610612766,86.0,0.369,0.769,0.16,20.0,42.0,1610612759,106.0,0.48100000000000004,0.88,0.24,22.0,45.0,0,1
18629,2017-11-22,21700262,Final,1610612740,1610612759,2017,1610612740,107.0,0.48100000000000004,0.917,0.292,23.0,45.0,1610612759,90.0,0.39799999999999996,0.9329999999999999,0.25,22.0,39.0,1,0
18644,2017-11-20,21700250,Final,1610612759,1610612737,2017,1610612759,96.0,0.449,1.0,0.32299999999999995,29.0,52.0,1610612737,85.0,0.435,0.375,0.267,21.0,38.0,1,1
18665,2017-11-17,21700223,Final,1610612759,1610612760,2017,1610612759,104.0,0.442,0.7859999999999999,0.4,23.0,44.0,1610612760,101.0,0.43799999999999994,0.667,0.391,24.0,41.0,1,1
18678,2017-11-15,21700210,Final,1610612750,1610612759,2017,1610612750,98.0,0.44799999999999995,0.688,0.5,27.0,41.0,1610612759,86.0,0.418,0.867,0.292,20.0,45.0,1,0
18685,2017-11-14,21700203,Final,1610612742,1610612759,2017,1610612742,91.0,0.40700000000000003,0.833,0.294,18.0,40.0,1610612759,97.0,0.44299999999999995,0.778,0.231,18.0,47.0,0,1
18705,2017-11-11,21700183,Final,1610612759,1610612741,2017,1610612759,133.0,0.6,0.813,0.667,33.0,44.0,1610612741,94.0,0.465,0.615,0.261,22.0,28.0,1,1
18714,2017-11-10,21700173,Final,1610612759,1610612749,2017,1610612759,87.0,0.425,0.909,0.31,23.0,43.0,1610612749,94.0,0.461,0.5,0.278,27.0,47.0,0,0
18733,2017-11-07,21700154,Final,1610612759,1610612746,2017,1610612759,120.0,0.536,0.789,0.536,33.0,39.0,1610612746,107.0,0.512,0.706,0.3670000000000001,20.0,39.0,1,1
18746,2017-11-05,21700141,Final,1610612759,1610612756,2017,1610612759,112.0,0.5,0.722,0.5,21.0,43.0,1610612756,95.0,0.457,0.591,0.348,23.0,45.0,1,1
18763,2017-11-03,21700126,Final,1610612759,1610612766,2017,1610612759,108.0,0.47,0.8079999999999999,0.33299999999999996,31.0,45.0,1610612766,101.0,0.413,0.643,0.33299999999999996,16.0,46.0,1,1
18768,2017-11-02,21700117,Final,1610612759,1610612744,2017,1610612759,92.0,0.391,0.7390000000000001,0.292,19.0,46.0,1610612744,112.0,0.518,0.75,0.5,30.0,41.0,0,0
18786,2017-10-30,21700092,Final,1610612738,1610612759,2017,1610612738,108.0,0.47700000000000004,0.813,0.355,24.0,54.0,1610612759,94.0,0.414,0.5,0.462,24.0,40.0,1,0
18796,2017-10-29,21700086,Final,1610612754,1610612759,2017,1610612754,97.0,0.46799999999999997,0.75,0.455,21.0,44.0,1610612759,94.0,0.4,0.722,0.321,19.0,44.0,1,0
18811,2017-10-27,21700071,Final,1610612753,1610612759,2017,1610612753,114.0,0.5710000000000001,0.5,0.478,22.0,45.0,1610612759,87.0,0.337,0.852,0.16699999999999998,19.0,49.0,1,0
18826,2017-10-25,21700059,Final,1610612748,1610612759,2017,1610612748,100.0,0.46299999999999997,0.9440000000000001,0.34600000000000003,19.0,32.0,1610612759,117.0,0.5529999999999999,0.767,0.588,18.0,44.0,0,1
18843,2017-10-23,21700046,Final,1610612759,1610612761,2017,1610612759,101.0,0.444,0.696,0.25,19.0,55.0,1610612761,97.0,0.425,0.792,0.27,17.0,34.0,1,1
18853,2017-10-21,21700031,Final,1610612741,1610612759,2017,1610612741,77.0,0.37799999999999995,0.778,0.28600000000000003,18.0,48.0,1610612759,87.0,0.409,0.625,0.083,25.0,52.0,0,1
18881,2017-10-18,21700011,Final,1610612759,1610612750,2017,1610612759,107.0,0.461,0.895,0.381,22.0,50.0,1610612750,99.0,0.435,0.7390000000000001,0.42100000000000004,23.0,42.0,1,1
18891,2017-10-13,11700072,Final,1610612745,1610612759,2017,1610612745,97.0,0.386,0.778,0.28300000000000003,19.0,43.0,1610612759,106.0,0.529,0.75,0.33299999999999996,30.0,47.0,0,1
18905,2017-10-10,11700057,Final,1610612759,1610612753,2017,1610612759,98.0,0.473,0.7929999999999999,0.313,23.0,47.0,1610612753,103.0,0.44,0.895,0.261,28.0,37.0,0,0
18919,2017-10-08,11700041,Final,1610612759,1610612743,2017,1610612759,122.0,0.57,0.889,0.5710000000000001,31.0,47.0,1610612743,100.0,0.40399999999999997,0.769,0.29600000000000004,25.0,36.0,1,1
18930,2017-10-06,11700036,Final,1610612759,1610612758,2017,1610612759,113.0,0.5539999999999999,0.857,0.469,28.0,43.0,1610612758,93.0,0.452,0.684,0.267,19.0,32.0,1,1
18950,2017-10-02,11700010,Final,1610612758,1610612759,2017,1610612758,106.0,0.512,0.8,0.4,15.0,46.0,1610612759,96.0,0.415,0.769,0.235,20.0,34.0,1,0
