,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,isSASWin
16552,2019-03-04,21800954,Final,1610612759,1610612743,2018,1610612759,104.0,0.48200000000000004,0.737,0.32,27.0,43.0,1610612743,103.0,0.4320000000000001,1.0,0.425,27.0,43.0,1,1
16570,2019-03-02,21800940,Final,1610612759,1610612760,2018,1610612759,116.0,0.495,0.72,0.42100000000000004,15.0,49.0,1610612760,102.0,0.455,0.625,0.24100000000000002,17.0,45.0,1,1
16593,2019-02-27,21800917,Final,1610612759,1610612765,2018,1610612759,105.0,0.519,0.706,0.529,24.0,55.0,1610612765,93.0,0.36,0.857,0.395,19.0,41.0,1,1
16604,2019-02-25,21800900,Final,1610612751,1610612759,2018,1610612751,101.0,0.4320000000000001,0.75,0.38,24.0,51.0,1610612759,85.0,0.365,0.917,0.16699999999999998,14.0,47.0,1,0
16614,2019-02-24,21800896,Final,1610612752,1610612759,2018,1610612752,130.0,0.51,0.737,0.4320000000000001,25.0,49.0,1610612759,118.0,0.447,0.903,0.25,18.0,50.0,1,0
16630,2019-02-22,21800876,Final,1610612761,1610612759,2018,1610612761,120.0,0.426,0.813,0.467,24.0,47.0,1610612759,117.0,0.483,0.8640000000000001,0.324,27.0,48.0,1,0
16658,2019-02-12,21800850,Final,1610612763,1610612759,2018,1610612763,107.0,0.494,0.688,0.33299999999999996,25.0,48.0,1610612759,108.0,0.419,0.7929999999999999,0.619,23.0,43.0,0,1
16675,2019-02-09,21800825,Final,1610612762,1610612759,2018,1610612762,125.0,0.522,0.75,0.39,29.0,52.0,1610612759,105.0,0.449,0.9,0.318,24.0,36.0,1,0
16697,2019-02-07,21800816,Final,1610612757,1610612759,2018,1610612757,127.0,0.5379999999999999,1.0,0.355,26.0,33.0,1610612759,118.0,0.527,0.7140000000000001,0.5710000000000001,19.0,43.0,1,0
16704,2019-02-06,21800810,Final,1610612744,1610612759,2018,1610612744,141.0,0.579,0.7140000000000001,0.47100000000000003,42.0,52.0,1610612759,102.0,0.4320000000000001,0.9520000000000001,0.375,24.0,30.0,1,0
16718,2019-02-04,21800795,Final,1610612758,1610612759,2018,1610612758,127.0,0.556,0.609,0.406,26.0,48.0,1610612759,112.0,0.429,0.905,0.281,18.0,46.0,1,0
16728,2019-02-02,21800779,Final,1610612759,1610612740,2018,1610612759,113.0,0.478,0.889,0.391,29.0,50.0,1610612740,108.0,0.44799999999999995,1.0,0.28600000000000003,26.0,42.0,1,1
16742,2019-01-31,21800767,Final,1610612759,1610612751,2018,1610612759,117.0,0.4,0.862,0.364,23.0,50.0,1610612751,114.0,0.47200000000000003,0.655,0.324,30.0,46.0,1,1
16758,2019-01-29,21800754,Final,1610612759,1610612756,2018,1610612759,126.0,0.47,0.85,0.441,29.0,36.0,1610612756,124.0,0.6,0.789,0.44799999999999995,26.0,38.0,1,1
16771,2019-01-27,21800742,Final,1610612759,1610612764,2018,1610612759,132.0,0.57,0.857,0.47100000000000003,31.0,49.0,1610612764,119.0,0.449,0.7240000000000001,0.391,32.0,32.0,1,1
16774,2019-01-26,21800730,Final,1610612740,1610612759,2018,1610612740,114.0,0.469,0.708,0.259,26.0,41.0,1610612759,126.0,0.516,0.84,0.45799999999999996,30.0,51.0,0,1
16798,2019-01-23,21800711,Final,1610612755,1610612759,2018,1610612755,122.0,0.505,0.7859999999999999,0.47200000000000003,35.0,42.0,1610612759,120.0,0.573,0.867,0.48100000000000004,24.0,36.0,1,0
16820,2019-01-20,21800690,Final,1610612759,1610612746,2018,1610612759,95.0,0.46399999999999997,0.529,0.42100000000000004,21.0,51.0,1610612746,103.0,0.45899999999999996,0.583,0.524,23.0,41.0,0,0
16834,2019-01-18,21800674,Final,1610612750,1610612759,2018,1610612750,113.0,0.44,0.8420000000000001,0.26899999999999996,21.0,44.0,1610612759,116.0,0.5,0.7929999999999999,0.45799999999999996,24.0,41.0,0,1
16848,2019-01-16,21800661,Final,1610612742,1610612759,2018,1610612742,101.0,0.43,0.75,0.35700000000000004,22.0,42.0,1610612759,105.0,0.494,0.833,0.433,26.0,36.0,0,1
16860,2019-01-14,21800647,Final,1610612759,1610612766,2018,1610612759,93.0,0.46299999999999997,0.833,0.35,21.0,36.0,1610612766,108.0,0.467,0.818,0.361,24.0,45.0,0,0
16875,2019-01-12,21800634,Final,1610612760,1610612759,2018,1610612760,122.0,0.462,0.862,0.478,27.0,47.0,1610612759,112.0,0.45799999999999996,0.7,0.32299999999999995,21.0,52.0,1,0
16890,2019-01-10,21800619,Final,1610612759,1610612760,2018,1610612759,154.0,0.5660000000000001,0.897,0.8420000000000001,38.0,43.0,1610612760,147.0,0.509,0.667,0.429,33.0,49.0,1,1
16896,2019-01-09,21800611,Final,1610612763,1610612759,2018,1610612763,96.0,0.41100000000000003,0.7,0.242,22.0,52.0,1610612759,86.0,0.361,0.652,0.40700000000000003,14.0,53.0,1,0
16910,2019-01-07,21800591,Final,1610612765,1610612759,2018,1610612765,107.0,0.494,0.8240000000000001,0.281,22.0,37.0,1610612759,119.0,0.544,0.813,0.35,24.0,38.0,0,1
16930,2019-01-05,21800581,Final,1610612759,1610612763,2018,1610612759,108.0,0.493,0.8290000000000001,0.318,26.0,43.0,1610612763,88.0,0.37799999999999995,0.789,0.39299999999999996,21.0,42.0,1,1
16943,2019-01-03,21800563,Final,1610612759,1610612761,2018,1610612759,125.0,0.5529999999999999,0.9,0.48100000000000004,32.0,44.0,1610612761,107.0,0.44799999999999995,0.7929999999999999,0.2,21.0,39.0,1,1
16963,2018-12-31,21800545,Final,1610612759,1610612738,2018,1610612759,120.0,0.495,0.889,0.5379999999999999,27.0,43.0,1610612738,111.0,0.489,0.7,0.324,30.0,40.0,1,1
16981,2018-12-29,21800535,Final,1610612746,1610612759,2018,1610612746,111.0,0.439,0.789,0.45,22.0,40.0,1610612759,122.0,0.506,0.903,0.261,27.0,49.0,0,1
16989,2018-12-28,21800524,Final,1610612743,1610612759,2018,1610612743,102.0,0.45899999999999996,0.8240000000000001,0.345,29.0,52.0,1610612759,99.0,0.449,0.55,0.29600000000000004,23.0,38.0,1,0
17005,2018-12-26,21800510,Final,1610612759,1610612743,2018,1610612759,111.0,0.467,0.773,0.313,29.0,50.0,1610612743,103.0,0.389,0.652,0.45,29.0,47.0,1,1
17027,2018-12-22,21800483,Final,1610612745,1610612759,2018,1610612745,108.0,0.389,0.7140000000000001,0.35200000000000004,22.0,58.0,1610612759,101.0,0.47700000000000004,0.636,0.41700000000000004,24.0,43.0,1,0
17036,2018-12-21,21800475,Final,1610612759,1610612750,2018,1610612759,124.0,0.529,0.722,0.5760000000000001,36.0,50.0,1610612750,98.0,0.39799999999999996,0.8390000000000001,0.28600000000000003,19.0,39.0,1,1
17043,2018-12-19,21800456,Final,1610612753,1610612759,2018,1610612753,90.0,0.382,0.588,0.387,19.0,33.0,1610612759,129.0,0.649,0.81,0.632,29.0,45.0,0,1
17063,2018-12-17,21800448,Final,1610612759,1610612755,2018,1610612759,123.0,0.563,0.941,0.391,28.0,45.0,1610612755,96.0,0.408,0.7140000000000001,0.297,29.0,41.0,1,1
17077,2018-12-15,21800433,Final,1610612759,1610612741,2018,1610612759,93.0,0.43799999999999994,0.846,0.33299999999999996,18.0,41.0,1610612741,98.0,0.43,0.857,0.207,16.0,40.0,0,0
17090,2018-12-13,21800417,Final,1610612759,1610612746,2018,1610612759,125.0,0.578,0.792,0.455,25.0,47.0,1610612746,87.0,0.35700000000000004,0.708,0.32299999999999995,21.0,42.0,1,1
17105,2018-12-11,21800403,Final,1610612759,1610612756,2018,1610612759,111.0,0.494,0.8420000000000001,0.619,28.0,46.0,1610612756,86.0,0.402,0.857,0.28600000000000003,19.0,40.0,1,1
17120,2018-12-09,21800390,Final,1610612759,1610612762,2018,1610612759,110.0,0.528,0.917,0.35700000000000004,26.0,46.0,1610612762,97.0,0.435,0.737,0.31,23.0,38.0,1,1
17138,2018-12-07,21800375,Final,1610612759,1610612747,2018,1610612759,133.0,0.505,0.848,0.419,27.0,48.0,1610612747,120.0,0.46,0.81,0.306,24.0,43.0,1,1
17153,2018-12-05,21800364,Final,1610612747,1610612759,2018,1610612747,121.0,0.47700000000000004,0.6970000000000001,0.359,21.0,42.0,1610612759,113.0,0.44799999999999995,1.0,0.259,18.0,49.0,1,0
17158,2018-12-04,21800354,Final,1610612762,1610612759,2018,1610612762,139.0,0.607,0.85,0.606,38.0,42.0,1610612759,105.0,0.489,0.909,0.318,25.0,32.0,1,0
17171,2018-12-02,21800342,Final,1610612759,1610612757,2018,1610612759,131.0,0.602,0.909,0.733,29.0,34.0,1610612757,118.0,0.523,1.0,0.414,25.0,35.0,1,1
17186,2018-11-30,21800326,Final,1610612759,1610612745,2018,1610612759,105.0,0.45299999999999996,0.85,0.35700000000000004,24.0,41.0,1610612745,136.0,0.5,0.8,0.40700000000000003,32.0,49.0,0,0
17198,2018-11-28,21800311,Final,1610612750,1610612759,2018,1610612750,128.0,0.505,0.667,0.439,33.0,48.0,1610612759,89.0,0.391,1.0,0.29600000000000004,23.0,46.0,1,0
17211,2018-11-26,21800297,Final,1610612741,1610612759,2018,1610612741,107.0,0.467,0.818,0.424,23.0,43.0,1610612759,108.0,0.484,0.889,0.33299999999999996,29.0,46.0,0,1
17228,2018-11-24,21800284,Final,1610612749,1610612759,2018,1610612749,135.0,0.57,0.759,0.375,30.0,41.0,1610612759,129.0,0.5329999999999999,0.75,0.47600000000000003,27.0,39.0,1,0
17237,2018-11-23,21800272,Final,1610612754,1610612759,2018,1610612754,100.0,0.465,0.556,0.125,31.0,45.0,1610612759,111.0,0.506,0.708,0.47600000000000003,28.0,46.0,0,1
17254,2018-11-21,21800262,Final,1610612759,1610612763,2018,1610612759,103.0,0.4270000000000001,0.867,0.318,21.0,43.0,1610612763,104.0,0.48100000000000004,0.857,0.32,21.0,40.0,0,0
17268,2018-11-19,21800246,Final,1610612740,1610612759,2018,1610612740,140.0,0.578,0.857,0.385,34.0,42.0,1610612759,126.0,0.479,0.8,0.5,22.0,44.0,1,0
17274,2018-11-18,21800238,Final,1610612759,1610612744,2018,1610612759,104.0,0.446,0.706,0.41700000000000004,24.0,48.0,1610612744,92.0,0.40700000000000003,0.81,0.192,20.0,46.0,1,1
17295,2018-11-15,21800215,Final,1610612746,1610612759,2018,1610612746,116.0,0.47100000000000003,0.8,0.348,23.0,50.0,1610612759,111.0,0.402,0.8,0.31,19.0,45.0,1,0
17305,2018-11-14,21800211,Final,1610612756,1610612759,2018,1610612756,116.0,0.56,0.875,0.484,27.0,38.0,1610612759,96.0,0.42200000000000004,0.792,0.304,16.0,43.0,1,0
17317,2018-11-12,21800197,Final,1610612758,1610612759,2018,1610612758,104.0,0.5,0.583,0.45799999999999996,27.0,45.0,1610612759,99.0,0.4370000000000001,0.813,0.32299999999999995,25.0,43.0,1,0
17331,2018-11-10,21800180,Final,1610612759,1610612745,2018,1610612759,96.0,0.446,0.741,0.5,17.0,46.0,1610612745,89.0,0.33299999999999996,0.69,0.22,11.0,49.0,1,1
17349,2018-11-07,21800156,Final,1610612748,1610612759,2018,1610612748,95.0,0.387,0.722,0.313,21.0,60.0,1610612759,88.0,0.33,0.929,0.406,19.0,49.0,1,0
17372,2018-11-04,21800137,Final,1610612759,1610612753,2018,1610612759,110.0,0.4320000000000001,0.88,0.34299999999999997,25.0,43.0,1610612753,117.0,0.505,0.722,0.375,29.0,43.0,0,0
17381,2018-11-03,21800130,Final,1610612759,1610612740,2018,1610612759,109.0,0.469,0.7859999999999999,0.348,29.0,43.0,1610612740,95.0,0.46799999999999997,0.5670000000000001,0.28600000000000003,22.0,48.0,1,1
17404,2018-10-31,21800110,Final,1610612756,1610612759,2018,1610612756,90.0,0.389,0.778,0.25,21.0,35.0,1610612759,120.0,0.5539999999999999,0.9229999999999999,0.222,24.0,47.0,0,1
17420,2018-10-29,21800094,Final,1610612759,1610612742,2018,1610612759,113.0,0.462,0.9520000000000001,0.45,27.0,41.0,1610612742,108.0,0.473,0.706,0.294,15.0,49.0,1,1
17434,2018-10-27,21800082,Final,1610612759,1610612747,2018,1610612759,110.0,0.484,0.792,0.188,20.0,49.0,1610612747,106.0,0.47700000000000004,0.611,0.39399999999999996,19.0,42.0,1,1
17452,2018-10-24,21800058,Final,1610612759,1610612754,2018,1610612759,96.0,0.402,0.9520000000000001,0.316,16.0,46.0,1610612754,116.0,0.529,0.875,0.531,34.0,40.0,0,0
17468,2018-10-22,21800048,Final,1610612747,1610612759,2018,1610612747,142.0,0.514,0.6920000000000001,0.359,33.0,52.0,1610612759,143.0,0.515,0.737,0.536,32.0,47.0,0,1
17481,2018-10-20,21800034,Final,1610612757,1610612759,2018,1610612757,121.0,0.536,0.8420000000000001,0.469,24.0,46.0,1610612759,108.0,0.42,0.7859999999999999,0.433,29.0,40.0,1,0
17502,2018-10-17,21800010,Final,1610612759,1610612750,2018,1610612759,112.0,0.43,0.7240000000000001,0.44,22.0,52.0,1610612750,108.0,0.429,0.889,0.316,20.0,46.0,1,1
17508,2018-10-12,11800069,Final,1610612753,1610612759,2018,1610612753,81.0,0.371,0.588,0.192,24.0,52.0,1610612759,100.0,0.41,0.774,0.32,24.0,54.0,0,1
17523,2018-10-10,11800061,Final,1610612737,1610612759,2018,1610612737,130.0,0.583,0.72,0.41200000000000003,25.0,38.0,1610612759,127.0,0.552,0.826,0.387,33.0,34.0,1,0
17538,2018-10-07,11800044,Final,1610612759,1610612745,2018,1610612759,93.0,0.382,0.8079999999999999,0.19,16.0,44.0,1610612745,108.0,0.41100000000000003,0.81,0.321,27.0,47.0,0,0
17549,2018-10-05,11800035,Final,1610612759,1610612765,2018,1610612759,117.0,0.561,0.826,0.429,26.0,53.0,1610612765,93.0,0.348,0.778,0.256,19.0,39.0,1,1
17567,2018-09-30,11800007,Final,1610612759,1610612748,2018,1610612759,104.0,0.435,0.778,0.409,23.0,48.0,1610612748,100.0,0.368,0.741,0.294,19.0,53.0,1,1
