GAME_ID,PLAYER_ID,START_POSITION,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_NAME,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
41800152,201967,,1610612759,SAS,San Antonio,Dante Cunningham,,1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
41800152,202347,,1610612759,SAS,San Antonio,Quincy Pondexter,,1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
41800151,201942,F,1610612759,SAS,San Antonio,DeMar DeRozan,,39:16,6.0,17.0,0.353,0.0,0.0,0.0,6.0,8.0,0.75,3.0,9.0,12.0,6.0,0.0,1.0,4.0,1.0,18.0,-3.0
41800151,200746,F,1610612759,SAS,San Antonio,LaMarcus Aldridge,,33:55,6.0,19.0,0.316,0.0,1.0,0.0,3.0,4.0,0.75,5.0,3.0,8.0,1.0,1.0,0.0,0.0,3.0,15.0,2.0
41800151,1627751,C,1610612759,SAS,San Antonio,Jakob Poeltl,,24:17,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,1.0,0.0,3.0,6.0,-1.0
41800151,1627854,G,1610612759,SAS,San Antonio,Bryn Forbes,,30:05,6.0,9.0,0.667,3.0,4.0,0.75,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,15.0,-7.0
41800151,1628401,G,1610612759,SAS,San Antonio,Derrick White,,27:45,7.0,10.0,0.7,0.0,0.0,0.0,2.0,3.0,0.667,0.0,3.0,3.0,5.0,1.0,0.0,4.0,3.0,16.0,2.0
41800151,201988,,1610612759,SAS,San Antonio,Patty Mills,,21:11,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,7.0
41800151,200752,,1610612759,SAS,San Antonio,Rudy Gay,,26:45,6.0,9.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,3.0,2.0,14.0,10.0
41800151,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,16:59,3.0,9.0,0.33299999999999996,1.0,4.0,0.25,1.0,2.0,0.5,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0
41800151,202722,,1610612759,SAS,San Antonio,Davis Bertans,,19:40,1.0,2.0,0.5,1.0,2.0,0.5,2.0,3.0,0.667,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,5.0,7.0
41800151,1629022,,1610612759,SAS,San Antonio,Lonnie Walker IV,,0:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41800151,201967,,1610612759,SAS,San Antonio,Dante Cunningham,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41800151,202700,,1610612759,SAS,San Antonio,Donatas Motiejunas,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41800151,202347,,1610612759,SAS,San Antonio,Quincy Pondexter,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
21801227,201942,F,1610612759,SAS,San Antonio,DeMar DeRozan,,33:44,7.0,15.0,0.467,0.0,1.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,4.0,3.0,0.0,2.0,2.0,19.0,21.0
21801227,200746,F,1610612759,SAS,San Antonio,LaMarcus Aldridge,,35:56,15.0,21.0,0.7140000000000001,0.0,1.0,0.0,4.0,5.0,0.8,5.0,11.0,16.0,1.0,1.0,1.0,2.0,1.0,34.0,19.0
21801227,1627751,C,1610612759,SAS,San Antonio,Jakob Poeltl,,19:50,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,-4.0
21801227,1627854,G,1610612759,SAS,San Antonio,Bryn Forbes,,26:12,3.0,8.0,0.375,3.0,6.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,10.0,12.0
21801227,1628401,G,1610612759,SAS,San Antonio,Derrick White,,27:51,6.0,8.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0,3.0,14.0,12.0
21801227,200752,,1610612759,SAS,San Antonio,Rudy Gay,,28:18,2.0,10.0,0.2,0.0,2.0,0.0,3.0,4.0,0.75,0.0,10.0,10.0,3.0,0.0,0.0,2.0,0.0,7.0,1.0
21801227,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,17:33,1.0,6.0,0.16699999999999998,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0
21801227,201988,,1610612759,SAS,San Antonio,Patty Mills,,19:12,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,2.0,4.0,5.0
21801227,202722,,1610612759,SAS,San Antonio,Davis Bertans,,19:44,3.0,9.0,0.33299999999999996,3.0,8.0,0.375,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0
21801227,1629022,,1610612759,SAS,San Antonio,Lonnie Walker IV,,3:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
21801227,202700,,1610612759,SAS,San Antonio,Donatas Motiejunas,,2:36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,-6.0
21801227,1629234,,1610612759,SAS,San Antonio,Drew Eubanks,,2:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0
21801227,202347,,1610612759,SAS,San Antonio,Quincy Pondexter,,2:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
21801196,201942,F,1610612759,SAS,San Antonio,DeMar DeRozan,,31:50,4.0,9.0,0.444,0.0,0.0,0.0,6.0,7.0,0.857,0.0,3.0,3.0,9.0,1.0,0.0,3.0,2.0,14.0,19.0
21801196,200746,F,1610612759,SAS,San Antonio,LaMarcus Aldridge,,29:36,6.0,14.0,0.429,0.0,1.0,0.0,6.0,6.0,1.0,5.0,8.0,13.0,2.0,1.0,0.0,1.0,1.0,18.0,11.0
21801196,1627751,C,1610612759,SAS,San Antonio,Jakob Poeltl,,26:00,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,2.0,2.0,1.0,1.0,8.0,17.0
21801196,1627854,G,1610612759,SAS,San Antonio,Bryn Forbes,,30:08,5.0,11.0,0.455,3.0,5.0,0.6,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,2.0,13.0,20.0
21801196,1628401,G,1610612759,SAS,San Antonio,Derrick White,,21:41,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,2.0,2.0,8.0,9.0
21801196,201988,,1610612759,SAS,San Antonio,Patty Mills,,21:03,5.0,9.0,0.556,4.0,7.0,0.5710000000000001,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,14.0,18.0
21801196,200752,,1610612759,SAS,San Antonio,Rudy Gay,,17:05,4.0,6.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,1.0,1.0,0.0,6.0,4.0,8.0,6.0
21801196,202722,,1610612759,SAS,San Antonio,Davis Bertans,,20:07,6.0,9.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,14.0,22.0
21801196,1629022,,1610612759,SAS,San Antonio,Lonnie Walker IV,,12:10,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,-2.0
21801196,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,13:58,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
21801196,202700,,1610612759,SAS,San Antonio,Donatas Motiejunas,,5:50,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,-4.0
21801196,202347,,1610612759,SAS,San Antonio,Quincy Pondexter,,5:16,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,-5.0
21801196,201967,,1610612759,SAS,San Antonio,Dante Cunningham,,5:16,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
21801182,201942,F,1610612759,SAS,San Antonio,DeMar DeRozan,,27:58,8.0,14.0,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,0.0,3.0,1.0,16.0,9.0
21801182,200746,F,1610612759,SAS,San Antonio,LaMarcus Aldridge,,27:30,10.0,17.0,0.588,0.0,0.0,0.0,4.0,5.0,0.8,6.0,1.0,7.0,2.0,0.0,1.0,0.0,3.0,24.0,10.0
21801182,1627751,C,1610612759,SAS,San Antonio,Jakob Poeltl,,23:39,6.0,7.0,0.857,0.0,0.0,0.0,1.0,2.0,0.5,2.0,5.0,7.0,3.0,0.0,0.0,0.0,3.0,13.0,10.0
21801182,1628401,G,1610612759,SAS,San Antonio,Derrick White,,29:55,4.0,9.0,0.444,0.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,8.0,0.0,1.0,1.0,1.0,10.0,17.0
21801182,1627854,G,1610612759,SAS,San Antonio,Bryn Forbes,,31:30,6.0,10.0,0.6,4.0,6.0,0.667,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,17.0,23.0
