GAME_ID,PLAYER_ID,START_POSITION,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_NAME,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
41700155,201980,F,1610612759,SAS,San Antonio,Danny Green,,15:34,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0
41700155,200752,F,1610612759,SAS,San Antonio,Rudy Gay,,32:51,4.0,15.0,0.267,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,4.0,9.0,-2.0
41700155,200746,C,1610612759,SAS,San Antonio,LaMarcus Aldridge,,40:20,8.0,18.0,0.444,0.0,2.0,0.0,14.0,14.0,1.0,3.0,9.0,12.0,4.0,1.0,0.0,2.0,3.0,30.0,-3.0
41700155,201988,G,1610612759,SAS,San Antonio,Patty Mills,,36:28,7.0,15.0,0.467,4.0,10.0,0.4,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,3.0,18.0,-5.0
41700155,1627749,G,1610612759,SAS,San Antonio,Dejounte Murray,,18:14,2.0,6.0,0.33299999999999996,0.0,1.0,0.0,2.0,3.0,0.667,1.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,-10.0
41700155,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,24:51,3.0,7.0,0.429,1.0,4.0,0.25,3.0,3.0,1.0,0.0,5.0,5.0,7.0,0.0,0.0,2.0,3.0,10.0,-3.0
41700155,203937,,1610612759,SAS,San Antonio,Kyle Anderson,,16:58,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,3.0,3.0,10.0,-7.0
41700155,2200,,1610612759,SAS,San Antonio,Pau Gasol,,17:32,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,-5.0
41700155,2225,,1610612759,SAS,San Antonio,Tony Parker,,14:16,2.0,7.0,0.28600000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,-2.0
41700155,202722,,1610612759,SAS,San Antonio,Davis Bertans,,15:40,1.0,3.0,0.33299999999999996,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0
41700155,1627854,,1610612759,SAS,San Antonio,Bryn Forbes,,7:16,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
41700155,203530,,1610612759,SAS,San Antonio,Joffrey Lauvergne,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41700155,1628401,,1610612759,SAS,San Antonio,Derrick White,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41700154,201980,F,1610612759,SAS,San Antonio,Danny Green,,20:55,2.0,7.0,0.28600000000000003,2.0,5.0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,-3.0
41700154,200752,F,1610612759,SAS,San Antonio,Rudy Gay,,37:13,7.0,15.0,0.467,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,2.0,2.0,0.0,1.0,3.0,14.0,16.0
41700154,200746,C,1610612759,SAS,San Antonio,LaMarcus Aldridge,,37:52,7.0,19.0,0.368,3.0,3.0,1.0,5.0,5.0,1.0,2.0,8.0,10.0,0.0,1.0,1.0,1.0,2.0,22.0,6.0
41700154,201988,G,1610612759,SAS,San Antonio,Patty Mills,,36:08,3.0,8.0,0.375,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,9.0,21.0
41700154,1627749,G,1610612759,SAS,San Antonio,Dejounte Murray,,26:29,4.0,8.0,0.5,3.0,4.0,0.75,1.0,2.0,0.5,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,12.0,3.0
41700154,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,25:15,5.0,10.0,0.5,3.0,5.0,0.6,3.0,4.0,0.75,0.0,3.0,3.0,5.0,0.0,0.0,1.0,3.0,16.0,18.0
41700154,203937,,1610612759,SAS,San Antonio,Kyle Anderson,,18:32,4.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,10.0,10.0
41700154,2200,,1610612759,SAS,San Antonio,Pau Gasol,,19:00,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,5.0,3.0
41700154,2225,,1610612759,SAS,San Antonio,Tony Parker,,16:05,4.0,7.0,0.5710000000000001,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0,-8.0
41700154,202722,,1610612759,SAS,San Antonio,Davis Bertans,,2:31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
