GAME_ID,PLAYER_ID,START_POSITION,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_NAME,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
41400167,202695,F,1610612759,SAS,San Antonio,Kawhi Leonard,,33:19,5.0,13.0,0.385,1.0,4.0,0.25,2.0,2.0,1.0,2.0,8.0,10.0,1.0,0.0,0.0,1.0,4.0,13.0,-6.0
41400167,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,37:17,11.0,16.0,0.688,0.0,0.0,0.0,5.0,8.0,0.625,4.0,7.0,11.0,1.0,0.0,0.0,0.0,3.0,27.0,-7.0
41400167,201168,C,1610612759,SAS,San Antonio,Tiago Splitter,,21:59,2.0,3.0,0.667,0.0,0.0,0.0,1.0,3.0,0.33299999999999996,0.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,5.0,10.0
41400167,201980,G,1610612759,SAS,San Antonio,Danny Green,,34:54,6.0,12.0,0.5,3.0,7.0,0.429,1.0,1.0,1.0,2.0,6.0,8.0,3.0,2.0,5.0,0.0,4.0,16.0,4.0
41400167,2225,G,1610612759,SAS,San Antonio,Tony Parker,,33:40,10.0,21.0,0.47600000000000003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,0.0,3.0,3.0,20.0,-8.0
41400167,2564,,1610612759,SAS,San Antonio,Boris Diaw,,26:40,5.0,11.0,0.455,2.0,3.0,0.667,0.0,1.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,1.0,12.0,-9.0
41400167,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,18:21,2.0,5.0,0.4,2.0,4.0,0.5,2.0,3.0,0.667,0.0,2.0,2.0,7.0,1.0,0.0,2.0,3.0,8.0,-2.0
41400167,201988,,1610612759,SAS,San Antonio,Patty Mills,,15:37,2.0,6.0,0.33299999999999996,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0
41400167,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,18:13,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,5.0
41400167,2588,,1610612759,SAS,San Antonio,Matt Bonner,,0:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41400167,201965,,1610612759,SAS,San Antonio,Jeff Ayres,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400167,203382,,1610612759,SAS,San Antonio,Aron Baynes,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400167,202709,,1610612759,SAS,San Antonio,Cory Joseph,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400166,202695,F,1610612759,SAS,San Antonio,Kawhi Leonard,,40:19,3.0,15.0,0.2,1.0,3.0,0.33299999999999996,5.0,6.0,0.833,1.0,6.0,7.0,2.0,0.0,0.0,4.0,2.0,12.0,-19.0
41400166,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,31:47,6.0,9.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,13.0,3.0,0.0,0.0,1.0,4.0,12.0,0.0
41400166,201168,C,1610612759,SAS,San Antonio,Tiago Splitter,,27:57,3.0,6.0,0.5,0.0,0.0,0.0,3.0,8.0,0.375,5.0,5.0,10.0,3.0,0.0,0.0,1.0,2.0,9.0,-6.0
41400166,201980,G,1610612759,SAS,San Antonio,Danny Green,,25:59,3.0,9.0,0.33299999999999996,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,-3.0
41400166,2225,G,1610612759,SAS,San Antonio,Tony Parker,,30:09,4.0,12.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,2.0,4.0,8.0,-17.0
41400166,2564,,1610612759,SAS,San Antonio,Boris Diaw,,27:48,8.0,12.0,0.667,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0,0.0,3.0,5.0,17.0,-1.0
41400166,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,14:17,1.0,6.0,0.16699999999999998,1.0,3.0,0.33299999999999996,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,-6.0
41400166,201988,,1610612759,SAS,San Antonio,Patty Mills,,17:51,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,11.0
41400166,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,22:17,7.0,12.0,0.583,7.0,11.0,0.636,2.0,3.0,0.667,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,23.0,13.0
41400166,2588,,1610612759,SAS,San Antonio,Matt Bonner,,1:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
41400166,201965,,1610612759,SAS,San Antonio,Jeff Ayres,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400166,203382,,1610612759,SAS,San Antonio,Aron Baynes,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400166,202709,,1610612759,SAS,San Antonio,Cory Joseph,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400165,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,38:30,8.0,13.0,0.615,0.0,0.0,0.0,5.0,6.0,0.833,2.0,9.0,11.0,4.0,3.0,1.0,1.0,3.0,21.0,0.0
41400165,202695,F,1610612759,SAS,San Antonio,Kawhi Leonard,,36:15,5.0,16.0,0.313,0.0,3.0,0.0,8.0,10.0,0.8,2.0,7.0,9.0,3.0,0.0,0.0,2.0,5.0,18.0,-10.0
41400165,201168,C,1610612759,SAS,San Antonio,Tiago Splitter,,8:37,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-13.0
41400165,201980,G,1610612759,SAS,San Antonio,Danny Green,,34:23,3.0,9.0,0.33299999999999996,1.0,5.0,0.2,2.0,3.0,0.667,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,9.0,-4.0
41400165,2225,G,1610612759,SAS,San Antonio,Tony Parker,,33:25,5.0,15.0,0.33299999999999996,0.0,1.0,0.0,3.0,5.0,0.6,2.0,3.0,5.0,3.0,0.0,0.0,2.0,1.0,13.0,2.0
41400165,2564,,1610612759,SAS,San Antonio,Boris Diaw,,23:59,4.0,7.0,0.5710000000000001,1.0,2.0,0.5,1.0,2.0,0.5,1.0,6.0,7.0,0.0,1.0,0.0,1.0,5.0,10.0,13.0
41400165,201988,,1610612759,SAS,San Antonio,Patty Mills,,14:35,4.0,5.0,0.8,4.0,4.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,13.0,2.0
41400165,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,18:28,3.0,8.0,0.375,2.0,4.0,0.5,6.0,6.0,1.0,1.0,2.0,3.0,6.0,0.0,1.0,4.0,0.0,14.0,5.0
41400165,203382,,1610612759,SAS,San Antonio,Aron Baynes,,11:56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,9.0
41400165,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,16:13,2.0,3.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,8.0,9.0
41400165,2588,,1610612759,SAS,San Antonio,Matt Bonner,,3:39,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0
41400165,201965,,1610612759,SAS,San Antonio,Jeff Ayres,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400165,202709,,1610612759,SAS,San Antonio,Cory Joseph,DNP - Coach's Decision                  ,,,,,,,,,,,,,,,,,,,,
41400164,202695,F,1610612759,SAS,San Antonio,Kawhi Leonard,,39:56,10.0,19.0,0.526,3.0,6.0,0.5,3.0,4.0,0.75,2.0,5.0,7.0,5.0,0.0,1.0,0.0,1.0,26.0,-3.0
41400164,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,37:41,8.0,13.0,0.615,0.0,0.0,0.0,6.0,10.0,0.6,4.0,10.0,14.0,3.0,2.0,3.0,2.0,6.0,22.0,-8.0
41400164,201168,C,1610612759,SAS,San Antonio,Tiago Splitter,,18:20,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,-4.0
41400164,201980,G,1610612759,SAS,San Antonio,Danny Green,,28:13,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,-5.0
41400164,2225,G,1610612759,SAS,San Antonio,Tony Parker,,28:44,7.0,15.0,0.467,0.0,3.0,0.0,4.0,8.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,18.0,-1.0
41400164,2564,,1610612759,SAS,San Antonio,Boris Diaw,,31:02,4.0,7.0,0.5710000000000001,0.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0,0.0,4.0,10.0,-11.0
41400164,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,21:51,3.0,6.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,10.0,-15.0
41400164,201988,,1610612759,SAS,San Antonio,Patty Mills,,19:49,4.0,10.0,0.4,2.0,5.0,0.4,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,14.0,-7.0
41400164,2588,,1610612759,SAS,San Antonio,Matt Bonner,,5:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
41400164,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,6:09,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,-1.0
41400164,202709,,1610612759,SAS,San Antonio,Cory Joseph,,0:52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
41400164,201965,,1610612759,SAS,San Antonio,Jeff Ayres,,0:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
41400164,203382,,1610612759,SAS,San Antonio,Aron Baynes,,0:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
41400163,202695,F,1610612759,SAS,San Antonio,Kawhi Leonard,,28:30,13.0,18.0,0.722,3.0,5.0,0.6,3.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,32.0,20.0
41400163,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,30:39,2.0,6.0,0.33299999999999996,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,7.0,4.0,1.0,3.0,1.0,1.0,4.0,23.0
41400163,201168,C,1610612759,SAS,San Antonio,Tiago Splitter,,17:14,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,9.0
41400163,201980,G,1610612759,SAS,San Antonio,Danny Green,,29:09,4.0,8.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,0.0,1.0,1.0,11.0,33.0
41400163,2225,G,1610612759,SAS,San Antonio,Tony Parker,,25:42,3.0,11.0,0.273,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,6.0,23.0
41400163,2564,,1610612759,SAS,San Antonio,Boris Diaw,,23:00,5.0,8.0,0.625,0.0,1.0,0.0,5.0,6.0,0.833,1.0,5.0,6.0,3.0,1.0,1.0,1.0,3.0,15.0,18.0
41400163,201988,,1610612759,SAS,San Antonio,Patty Mills,,14:39,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0
41400163,1938,,1610612759,SAS,San Antonio,Manu Ginobili,,16:59,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,10.0
41400163,201158,,1610612759,SAS,San Antonio,Marco Belinelli,,15:37,4.0,5.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,-3.0
41400163,2588,,1610612759,SAS,San Antonio,Matt Bonner,,15:38,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
41400163,201965,,1610612759,SAS,San Antonio,Jeff Ayres,,7:55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
41400163,202709,,1610612759,SAS,San Antonio,Cory Joseph,,7:39,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-3.0
41400163,203382,,1610612759,SAS,San Antonio,Aron Baynes,,7:19,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,-3.0
41400162,1495,F,1610612759,SAS,San Antonio,Tim Duncan,,44:01,14.0,23.0,0.609,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,11.0,4.0,2.0,1.0,1.0,5.0,28.0,9.0
